,video_id,comment_desc,comment_publish
5957,p2RCPyv95SE,Un academy phe bhi video banavoo,
5958,p2RCPyv95SE,Hi bro your content is very nice but time is very high please reduce it,
5959,p2RCPyv95SE,Could you do a case study on Indian Tech Startups that have made it big.<br>It would be interesting to see how a tech startup flourished in the Indian Market.,
5960,p2RCPyv95SE,Guys it&#39;s TIME TO get this guy to a million !,
5961,p2RCPyv95SE,"You follow cold fusion , wow<br>I have been following it since 3 years",
5962,p2RCPyv95SE,Mark stealed ideas and became billionaire.He is thief.Fraud,
5963,p2RCPyv95SE,You forgot to mention orkut,
5964,p2RCPyv95SE,He took the opportunity of TikTok ban in India 😂 and that&#39;s why I deleted my IG profile last year.,
5965,p2RCPyv95SE,great video,
5966,p2RCPyv95SE,Facebook touched 1 trillion dollars market cap,
5967,p2RCPyv95SE,Great Content 👌👌,
5968,p2RCPyv95SE,"Bro try to contact our education minister.<br>With your videos in school curriculum, Indian youth might be able to extract it&#39;s true potential.",
5969,p2RCPyv95SE,thanks bhai,
5970,p2RCPyv95SE,I don&#39;t think other creaters have such a high likes to dislike ratio.,
5971,p2RCPyv95SE,😊👍,
5972,p2RCPyv95SE,Just stating hindsight analysis is very easy to make and draw conclusions,
5973,p2RCPyv95SE,A sudden J curve for think school.....you deserve it... hoping for another platform to share our ideas,
5974,p2RCPyv95SE,Your case studies are worth watching and inspirational. Love from Pakistan.,
5975,p2RCPyv95SE,"Hi Think School, can you please help us understand different network marketing models as one of the coming video so that society can make a clear differentiation whats best and whats not to pursue!<br><br> Leadership driven network business model vs pyramid or mlm schemes. <br><br>A person should pursue these models or preferably jump into startup and slowly steadily automate the business sitting in B quadrant down the lane.",
5976,p2RCPyv95SE,this channel covers the most important business lesson we need. truly amazing.,
5977,p2RCPyv95SE,"Amazing topic, content and presentation.  In the Internet era agility is the key for any company to survive,  grow and prosper.",
5978,p2RCPyv95SE,"I will be your mouth to mouth orator bro, seriously u deserve special place in youtube, like there should be a celebrity youtube section based on creativity or the legit impact factor on people mind. You are one of the powerful people..",
5979,p2RCPyv95SE,"Its like im on a live lecture of case study in Harvard or something ..., ur content is expensive and the analysis is extraordinary",
5980,p2RCPyv95SE,"Bro! Bro! Bro! u got to stop doing it for free dude... Amazing really amazing case studies ur doing and the homework and the research is just wonderful seriously man, got goosebumps... also u relate to the cases with other companies also man, ur wonderful, I had told, ur the shining star, bro ur the star now... any company can get u for billions maan",
5981,p2RCPyv95SE,"But orkut also give such freedom which facbook has introduce then why again like MySpace, orkut lag behind",
5982,p2RCPyv95SE,We only got to see 12 minutes video on YouTube.But their is lot of research and presentation takes lots of time. <br>We appreciate THINK SCHOOL and their team 👍❤✨,
5983,p2RCPyv95SE,"<a href=""https://www.youtube.com/watch?v=p2RCPyv95SE&amp;t=4m43s"">4:43</a> Mark Zuckerberg believed in helping people build authentic connections but<br>most of us built connections with Angel Priya 😂😂<br>P.S: Content is amazing as always 😊👏🏻",
5984,p2RCPyv95SE,"Bro I have a query!<br>U are Researching this much about business strategies case studies ,<br>So Is there any plan of yours to start any Business <br>If yes, when ??<br>If no, Why and is there any chance !<br>😅Please let me know 😊",
5985,p2RCPyv95SE,"Just made one more day a Knowledgeable one !!❤❤ <a href=""http://www.youtube.com/results?search_query=%23thinkschool"">#thinkschool</a>",
5986,p2RCPyv95SE,Your channal and content is really awesome... i will suggest to change your thumbnails of videos as they are not catchy compared to content in the videos.... put your face on thumbnail as thumbnail do not show that the video is from your channel. I missed two of your videos just because i thought  thumbnail is from another channel.,
5987,p2RCPyv95SE,Make a Case study on Morning Brew.,
5988,p2RCPyv95SE,This channel will go even highhhherrr!!!! Really clean content,
5989,p2RCPyv95SE,"The presentation is authentic, theoretical yet attractive. It&#39;s  really impressive and inspirational. Stands apart from similar channels",
5990,p2RCPyv95SE,Most underrated Channel 😶,
5991,p2RCPyv95SE,What movie is the thumbnail picture from ?,
5992,p2RCPyv95SE,I like your videos.... mind the pronunciation of the word  &#39;Gigantic&#39; /dʒʌɪˈɡantɪk/  THANK YOU❤❤,
5993,p2RCPyv95SE,Ford vs Ferrari movie also includes the protocol section when the racer wants to upgrade the car but ford company includes protocols and all.,
5994,p2RCPyv95SE,Best entrepreneurship lessons brother,
5995,p2RCPyv95SE,interesting ;),
5996,p2RCPyv95SE,Today Facebook market value is 1 Trillion $,
5997,p2RCPyv95SE,"I always had a great passion towards these kind of case studies. But whenever I surfed internet for these, I  always ended up coming across the same old businesses of  Nokia, puma and adidas, Anil Ambani and a very few other. There was nothing more and noting new. But You are amazing. I&#39;m definitely learning a lot of new things. I would also love to work voluntarily with you. Keep this going..♥️♥️🔥",
5998,p2RCPyv95SE,Its worth a trillion RN,
5999,p2RCPyv95SE,Now a $1 Trillion company :),
6000,dVtnSPZn6BU,"Hi, please make a video about how the Europeans were successful in expanding all over the world. Especially the British.",
6001,dVtnSPZn6BU,sab nehru ki galti,
6002,dVtnSPZn6BU,and Govt. is privatizing All of our State owned companies even Profitable compnies to foreign players. Chinese and Russians have all of their Fortune 500 companies are govt. owned. many profitable companies of France and Germans are also state owned.,
6003,dVtnSPZn6BU,LIC is fraud company . Those agents behave like goondas.,
6004,dVtnSPZn6BU,"Why did you showed us atal bihari vajpayee, but actually liberlization happend under pv narasimha rao as prime minister",
6005,dVtnSPZn6BU,JAY HIND THANKS FOR SUCH HUG HISTORY OF LIC= A GIANT INSURANCE &amp; FINANCIAL INSTITUTE,
6006,dVtnSPZn6BU,Great,
6007,dVtnSPZn6BU,"As son of a successful LIC agent, I have heard many discussion between an agent with the client. And it is my strongest view that LIC has been successful simply because it was seen as a government (backed) organization. There was times in 1980&#39;s and 1990&#39;s where many investment companies would open up and siphon off people&#39;s money. Hence there was a trust on government backed LIC that helped agents to convince customers that their money was safe. I agree some of the other comments below that some lic branch officers were rude and behaved like any other government officer. But for common public, the safety of money was of utmost importance that helped LIC a lot.",
6008,dVtnSPZn6BU,Nice bro,
6009,dVtnSPZn6BU,Tx sir.<br>Nice information,
6010,dVtnSPZn6BU,My father is a LIC agent/insurance advisor. Its been 30 years my father is in LIC. 🙂,
6011,dVtnSPZn6BU,LIC was the greatest gift of former PM Jawaharlal Nehru to India 🇮🇳,
6012,dVtnSPZn6BU,Lic is cheating public.should privatise.,
6013,dVtnSPZn6BU,👍🏽,
6014,dVtnSPZn6BU,Insurance is just a scam for most people.,
6015,dVtnSPZn6BU,Too much paid promotion!!,
6016,dVtnSPZn6BU,Gujrati logo ko desh chodna adat before independence.,
6017,dVtnSPZn6BU,"The person did not built a PSU&#39;S in the last 8 year&#39;s is sold out everything available, @the end he will give only kattora in the hands of the public😭",
6018,dVtnSPZn6BU,"LIC is bloated - agents, employees, bookkeepers - everything. The bureaucracy is impossible to navigate.<br><br>They use the cash income to prop up non-performing PSUs. The cost to benefit is never competitive and the claim ratio is not good either.",
6019,dVtnSPZn6BU,"<b>हिरोशिमा और नागासाकी पर एटमबम गिरने के बाद भी जापान केसे ऐसा विकसित देश बना?How Japan got successful?</b><br><br><a href=""https://youtu.be/g5u63oevUZc"">https://youtu.be/g5u63oevUZc</a>",
6020,dVtnSPZn6BU,"LIC HAS CHEATED &amp; LOOTED PUBLIC WITHOUT GIVING GOOD RETURN,AS THE MFs &amp; STOCKS GIVING US GOOD RETURN NOWADAYS.EVEN THE GOVT HAS BETRAYED ITS CITIZENS.",
6021,dVtnSPZn6BU,"The real question to ask is &quot;Does LIC truly work in the best interest of policy holders?&quot; Whichever way I look at it, the answer is an overwhelming &quot;NO&quot;. Neither the products provide adequate cover, nor do they provide any meaningful returns. Yes, the policies work very well for the agents, who get a handsome commission - so this gives them massive incentives to mis-sell - and most victims are poor and the middle class. LIC (mis)uses the trust model of your agent (most of the time, it will be your uncle or someone close in the family) to erode people&#39;s money.",
6022,dVtnSPZn6BU,Lic agents selfish n bloody fools,
6023,dVtnSPZn6BU,What If I pad premium for 9 years and I&#39;m getting return less than 50 % of what I paid?,
6024,dVtnSPZn6BU,K.s.narayana acharya,
6025,dVtnSPZn6BU,Ke narayanaachyar,
6026,dVtnSPZn6BU,This means hum sabhi ne mil kar desh ko dobara banaya hai ❤️,
6027,dVtnSPZn6BU,"Even when i had no idea about what insuranc was.. i knew &quot;LIC, zindagi ke saath bhi zindagi ke baad bhi&quot;",
6028,dVtnSPZn6BU,LIC was always in profit but still govt sold,
6029,dVtnSPZn6BU,"Nehru was really visionary leader. thanks for LIC, AIMMS, IIT and PSU&#39;S and ISRO many more.... India need more",
6030,dVtnSPZn6BU,Great,
6031,dVtnSPZn6BU,The reason for LIC growth is greediness of LIC agents who trapped/cheated their relative and friends by making them policy holder without exit option.,
6032,dVtnSPZn6BU,Don&#39;t use modi pic <br>It&#39;s a govt of india&#39;s achievement<br>Not the Modi.,
6033,dVtnSPZn6BU,"LIC always worked for the poor. My father with over 40 years of Agency experience always swore by this moto. Helped countless families and always strived to provide best service as possible. He is 65 and still working. Currently he is still fighting for the betterment of LIC Agents&#39; life and their benefits. I always question my father, that your time is almost over, why do you care? I guess he has a special connection with the company that can be credited with the job of building INDIA.",
6034,dVtnSPZn6BU,PLEASE MAKE A VIDEO ON TATA ELXSI,
6035,dVtnSPZn6BU,Lic going to be bank rupt,
6036,dVtnSPZn6BU,"JAWAHARLAL NEHRU <br>Arichitect of early Indian Economy .<br>His political will was engraved lin <br>1956 parliment act ,LIC . 5 Crores donated by the then Indian Govt . A true socialist form of economic security to the poor and rural indians . <br>While private insurance firms  were cheating people , it was LIC which stood by the people .  <br>Nationalisation of Insurance !!!",
6037,dVtnSPZn6BU,why bjp lost in bengal,
6038,dVtnSPZn6BU,मैने तो कभी ऐसा नहीं सुना की उस ज़माने में LIC का कोई एजेंट बैलगाड़ी में बैठ कर गांव के गरीब को बीमा बेचने गया हो🤔,
6039,dVtnSPZn6BU,Very well explained....thank you👏👏,
6040,dVtnSPZn6BU,Awesome 👍,
6041,dVtnSPZn6BU,"jhut bolke policy bekte hai LIC ke agents, chor saale 😏",
6042,dVtnSPZn6BU,Thank you LIC❣️🙏,
6043,dVtnSPZn6BU,"Don&#39;t worry, Modi is bringing back India to where Nehru started.  Already poverty level in India has reached 42%...one more term of Modi, we should be able to touch 61% poverty.....",
6044,dVtnSPZn6BU,Lic should be sold and money reinvested into strategically important infrastructure and industries.,
6045,dVtnSPZn6BU,It is believed be Akshat (youtuber) the the reason behind rise in Adani stocks is continual investment by LIC under political pressure.,
6046,dVtnSPZn6BU,Y we have to see only one Picture you are speaking… what’s the other side of the story?,
6047,dVtnSPZn6BU,Bro your content and presentation is too good..keep it up,
6048,dVtnSPZn6BU,"You have to be careful about the pictures you project during your presentation, and please don’t be so loud.",
